Id,3plantas,AgeOfHouse,CP_50010,CP_50011,CP_50014,CP_50015,CP_50017,CP_60061,CP_60118,CP_60406,CP_60646,CP_60706,CP_60936,CP_61528,CP_61615,CP_61705,CP_61874,CP_62040,CP_62447,CP_62801,CatParcela_Residencial especial,CatParcela_Residencial tipo 1,CatParcela_Terciario,Estado,Precio,ProxCallePrincipal,ProxCarretera,ProxViasTren,RatingEstrellas,SinGaraje,Superficie,Tipo_Casa baja,Tipo_Chalet adosado,Tipo_Dúplex,Tipo_Piso alto,YearsSinceReform,aseos+hab*rating,postal_group_5,postal_group_6,region_50,region_60,region_61,region_62,synth4,synth5,synth6,synth7
35,-0.14990794721440445,-1.1119388396314998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,519752,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,2.0784885790872454,-0.2434393391882407,-0.2960023082536577,0,0,0,1,-0.9661333624448849,1.1802421807479107,0,1,0,1,0,0,0.3764897700174536,0.8644568009052979,-0.5538802622334568,0.25360656726642355
36,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,601901,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,0.2389268216122609,0,0,0,0,-0.9661333624448849,2.06088701119916,0,1,0,1,0,0,1.438435328903741,1.332009269562857,0.5331654742587926,1.2874713896930543
37,-0.14990794721440445,-0.7453692578307236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,251093,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,0.014701190259538695,0,0,0,0,-0.47623256509947387,-0.7096809947148816,0,1,0,1,0,0,-0.12107079344908286,-0.74956688640568,0.15416081647852933,-0.23081483692194038
38,-0.14990794721440445,0.5876110396266443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,264946,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.18919002277079494,0,0,0,0,-0.23128216642676838,-0.8581042807459908,1,0,1,0,0,0,-0.554011589761225,-0.5783581548641502,0.0487695069934007,-0.42603800090259497
39,-0.14990794721440445,0.6209355470630785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,181493,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.24263860747996782,0,0,0,0,-1.064113521913967,-0.8581042807459908,1,0,1,0,0,0,-0.6485743609420698,-0.2628999122421785,0.1920036723669542,-0.32677542118541675
40,-0.14990794721440445,0.5542865321902101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5293531010467963,147677,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,4.103691717744629,-0.4075492310267984,0,0,1,0,1.4833706242821703,-1.0263173382479147,0,1,0,0,1,0,-1.153309342459282,-1.2032368577724941,-0.8963913659063213,-1.2358658627313954
41,-0.14990794721440445,0.22104145782586812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,311664,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.17815511115799582,0,0,0,0,0.9934698269367592,-0.3930446511818481,1,0,1,0,0,0,-0.17740761059346893,-0.37702384925785587,-0.2515268542310921,-0.28566501615993467
42,-0.14990794721440445,0.42098850244447333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,318407,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,0.5444712631577641,0,0,0,0,1.2874103053440058,-0.5117832800067356,1,0,1,0,0,0,0.5933917719224504,-0.13559917166882338,1.2735313554116985,0.6910808295430461
43,-0.14990794721440445,-0.3787996760299474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,269709,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.13241210148100824,0,0,0,0,0.11164839171501935,-0.8581042807459908,1,0,1,0,0,0,-0.4606929657830394,-0.2628999122421785,0.45597667848832724,-0.14384313178451738
44,-0.14990794721440445,-0.11220361653847385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,234573,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.13065783348102478,0,0,0,0,0.2586186309186427,-0.8581042807459908,0,1,0,1,0,0,-0.45791571111883766,-0.5783581548641502,0.18378016171549444,-0.3324743519153387
45,-0.14990794721440445,0.42098850244447333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,274654,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.24062968767353518,0,0,0,0,1.2874103053440058,-0.7096809947148816,1,0,1,0,0,0,-0.5193991024455912,-0.37702384925785587,-0.07891094835734166,-0.39233747593969837
46,-0.14990794721440445,-1.1119388396314998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,532657,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,2.0784885790872454,-0.2434393391882407,-0.2657741956732978,0,0,0,1,-0.9661333624448849,1.1802421807479107,0,1,0,1,0,0,0.4352573421997064,0.8644568009052979,-0.4713284024009487,0.31082131114388384
47,-0.14990794721440445,-1.0452898247586313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5293531010467963,415059,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.18670433819339907,0,0,0,0,-0.8681532029758027,0.4084410933861422,0,1,0,0,0,1,0.7719638247420274,0.3459213162940361,0.4517864687927349,0.6386278893370612
48,-0.14990794721440445,-1.1452633470679339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5293531010467963,467683,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,0.03546945980772964,0,0,0,0,-1.015123442179426,0.4777052935339935,1,0,1,0,0,0,0.6199146627932608,0.3980814788576423,0.19283437583990773,0.4905983264892032
49,6.664089653440344,1.720644292465407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,195679,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-1.5362741671514422,4.103691717744629,-0.5463344655416175,0,1,0,0,-1.1131036016485083,-0.7888400805981397,0,1,0,0,1,0,-1.3219254351410428,-0.8540898531859488,-1.4409976087886849,-1.4000549057815466
50,-0.14990794721440445,0.18771695038943392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,237869,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.2584081563830448,0,0,0,0,0.9444797472022181,-0.7096809947148816,1,0,1,0,0,0,-0.5523782909872054,-0.0609475307033485,0.15084487690962928,-0.23311281188984628
51,-0.14990794721440445,-0.8453427801400262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3724409382152081,331518,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.27844500935382344,0,0,0,0,-0.5742127245685561,0.022540549705258005,0,1,0,1,0,0,0.6755061627234458,0.4039605931439094,0.918947836786501,0.7710248166236308
52,-0.14990794721440445,1.2541011883553281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3724409382152081,223035,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.3900254141237379,0,0,0,0,1.7283210229548758,-0.8086298520689542,0,1,0,0,0,1,-0.9096113063040057,-0.5090692541858652,-0.5115443669398564,-0.7722768283299197
53,-0.14990794721440445,0.28769047269873654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,183158,-0.250272964689376,-0.18464029145487607,11.129959568659675,-0.8133216179037047,-0.2434393391882407,-0.19445282677074519,0,0,1,0,1.0914499864058413,-0.8581042807459908,0,1,0,1,0,0,-0.5630175240270063,-0.9500422192960132,-0.29042187459033997,-0.6611066739440107
54,-0.14990794721440445,-0.312150661157079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,749942,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,2.0784885790872454,-0.2434393391882407,3.468062632162427,0,0,0,0,-0.08431192722314507,0.9130802658919142,1,0,1,0,0,0,2.7323046211218562,0.6991271836500369,2.899121780327406,2.5470929835609755
55,-0.14990794721440445,0.5542865321902101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,243488,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.3116869732212516,0,0,0,0,1.4833706242821703,-1.0560019954541364,1,0,1,0,0,0,-0.9713354035153184,-1.2512854968777618,-0.5982620390537884,-1.0586751024953989
56,-0.14990794721440445,0.2543659652623023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,325070,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,-0.04522686819150863,0,0,0,0,1.0424599066713003,-0.21493670794451683,1,0,1,0,0,0,0.14267553431070482,-0.19339152889100758,0.037644346514184815,0.025968619129369642
57,-0.14990794721440445,-0.9119917950128946,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5293531010467963,298714,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,-0.7050202671530228,1,0,0,0,-0.7211829637721794,1.5859324958996104,1,0,1,0,0,0,-0.7791640375254051,1.092888918282923,-2.374781403985278,-0.8715602515172225
58,-0.14990794721440445,-1.0786143321950656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,382762,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,0.6325834805917703,-0.2434393391882407,0.08357978812985617,0,0,0,0,-0.9171432827103438,0.6162336938296951,0,1,0,1,0,0,0.7436964304712573,0.4986518507597029,0.2793400828498283,0.6111078459255159
59,-0.14990794721440445,-1.1452633470679339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,854700,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,2.8014411283349827,-0.2434393391882407,0.26206240980559087,0,0,0,0,-1.015123442179426,3.4461710141561808,1,0,1,0,0,0,1.8154996758355082,1.9048354976794235,0.5680691085478001,1.6545576838819784
60,-0.14990794721440445,-0.012230094229171262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,224938,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.30590543406001586,0,0,0,0,0.6505392687949715,-1.3528485675163553,0,1,0,1,0,0,-1.3094172141027178,-1.1255318579723061,0.02083554226471696,-0.9702499210407108
61,-0.14990794721440445,-1.0786143321950656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,307768,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.0903690686559672,-0.2434393391882407,0.2086138250964181,0,0,0,0,-0.9171432827103438,-0.1555673935320733,1,0,1,0,0,0,0.498005542170386,-0.13559917166882338,0.48637951672143825,0.37191131546109485
62,-0.14990794721440445,1.720644292465407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2742349774772124,189171,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,-0.8133216179037047,-0.2434393391882407,-0.30590543406001586,0,0,0,0,-0.525222644834015,-1.0560019954541364,0,1,0,1,0,0,-0.9595996415008982,-0.5666493077103054,0.02083554226471696,-0.6296176440713911
63,-0.14990794721440445,-1.1452633470679339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5293531010467963,379279,-0.250272964689376,-0.18464029145487607,-0.08975773845693287,1.3555360298395078,-0.2434393391882407,-0.3723223978013244,0,0,0,1,-1.015123442179426,0.24022803588421832,0,1,0,1,0,0,-0.18755462098379702,0.21354783291772106,-0.7809912668647443,-0.2955442896475871
